ObjectId,Last_Check,Current_Particulate_Matter_2_5_,PM_2_5_10_Minute_Avg_,PM_2_5_30_Minute_Avg_,PM_2_5_1_Hour_Avg_,PM_2_5_6_Hour_Avg_,PM_2_5_24_Hour_Avg_,PM_2_5_One_Week_Avg_,Temp__F_,Humidity____,Pressure__mbar_,Site_Label,Inside_Outside,Latitude,Longitude,Uptime__Seconds_
951,2018/10/13 18:02:09+00,0.03,0.3,0.71,1.45,6.27,7.66,12.71,77,34,1001.32,Chapel Hill Public Library,outside,35.932522,-79.035728,5250
952,2018/10/13 18:58:50+00,0.52,0.24,0.48,1.12,5.96,7.57,12.68,77,33,1001.47,Chapel Hill Public Library,outside,35.932522,-79.035728,270
953,2018/10/13 19:04:10+00,0.37,0.3,0.47,1.07,5.9,7.55,12.68,78,34,1001.34,Chapel Hill Public Library,outside,35.932522,-79.035728,590
954,2018/10/13 19:59:40+00,0.14,0.21,0.3,0.71,5.41,7.38,12.64,76,35,1001.53,Chapel Hill Public Library,outside,35.932522,-79.035728,3920
955,2018/10/13 20:03:53+00,0.21,0.2,0.29,0.69,5.37,7.37,12.63,77,35,1001.56,Chapel Hill Public Library,outside,35.932522,-79.035728,4160
956,2018/10/13 20:59:33+00,0.33,0.27,0.3,0.52,4.88,7.19,12.59,75,37,1001.97,Chapel Hill Public Library,outside,35.932522,-79.035728,7510
957,2018/10/13 21:04:50+00,0.21,0.25,0.29,0.5,4.83,7.17,12.59,75,36,1002.02,Chapel Hill Public Library,outside,35.932522,-79.035728,7830
958,2018/10/13 21:59:48+00,0.45,0.47,0.41,0.48,4.39,7,12.54,71,46,1002.74,Chapel Hill Public Library,outside,35.932522,-79.035728,340
959,2018/10/13 22:05:08+00,0.3,0.48,0.43,0.48,4.35,6.98,12.54,71,48,1002.83,Chapel Hill Public Library,outside,35.932522,-79.035728,660
960,2018/10/13 22:58:52+00,7.45,4.43,2.46,1.62,4.16,6.86,12.5,66,53,1003.57,Chapel Hill Public Library,outside,35.932522,-79.035728,1940
961,2018/10/13 23:04:12+00,8.9,6.11,3.33,2.12,4.22,6.87,12.5,68,53,1003.64,Chapel Hill Public Library,outside,35.932522,-79.035728,2260
962,2018/10/13 23:58:52+00,5.15,7.05,6.71,5.06,4.65,6.91,12.48,65,56,1004.72,Chapel Hill Public Library,outside,35.932522,-79.035728,5540
963,2018/10/14 00:04:12+00,5.14,6.4,6.51,5.07,4.65,6.9,12.48,64,55,1004.77,Chapel Hill Public Library,outside,35.932522,-79.035728,5860
964,2018/10/14 00:58:52+00,3.35,3.62,4.46,4.46,4.57,6.82,12.44,62,58,1005.44,Chapel Hill Public Library,outside,35.932522,-79.035728,9140
965,2018/10/14 01:04:12+00,3.05,3.51,4.31,4.38,4.56,6.81,12.44,63,58,1005.41,Chapel Hill Public Library,outside,35.932522,-79.035728,9460
966,2018/10/14 01:58:52+00,6.22,5.69,4.88,4.62,4.57,6.75,12.41,62,59,1006.35,Chapel Hill Public Library,outside,35.932522,-79.035728,12740
967,2018/10/14 02:04:12+00,6.48,5.91,5.06,4.73,4.59,6.75,12.4,63,58,1006.22,Chapel Hill Public Library,outside,35.932522,-79.035728,13060
968,2018/10/14 02:58:52+00,6.37,6.52,6.1,5.56,4.78,6.74,12.38,60,61,1006.74,Chapel Hill Public Library,outside,35.932522,-79.035728,16340
969,2018/10/14 03:04:12+00,5.45,6.22,6.05,5.57,4.79,6.73,12.38,60,62,1006.84,Chapel Hill Public Library,outside,35.932522,-79.035728,16660
970,2018/10/14 03:58:53+00,4.74,5.03,5.32,5.34,4.83,6.69,12.35,60,60,1007.24,Chapel Hill Public Library,outside,35.932522,-79.035728,19940
971,2018/10/14 04:04:12+00,4.48,4.91,5.25,5.3,4.83,6.68,12.34,60,60,1007.19,Chapel Hill Public Library,outside,35.932522,-79.035728,20260
972,2018/10/14 04:58:52+00,5,4.84,4.88,5.02,4.82,6.63,12.31,60,58,1007.07,Chapel Hill Public Library,outside,35.932522,-79.035728,23540
973,2018/10/14 05:04:12+00,4.54,4.89,4.89,5.02,4.82,6.62,12.31,61,59,1006.77,Chapel Hill Public Library,outside,35.932522,-79.035728,23860
974,2018/10/14 05:58:53+00,5.34,5.42,5.23,5.16,4.87,6.58,12.28,58,62,1007.39,Chapel Hill Public Library,outside,35.932522,-79.035728,27140
975,2018/10/14 06:04:12+00,5.05,5.29,5.21,5.15,4.87,6.58,12.28,59,62,1007.4,Chapel Hill Public Library,outside,35.932522,-79.035728,27460
976,2018/10/14 06:58:52+00,7.24,6.46,5.9,5.59,4.98,6.56,12.25,59,63,1007.67,Chapel Hill Public Library,outside,35.932522,-79.035728,30740
977,2018/10/14 07:04:12+00,6.92,6.71,6.06,5.69,5.01,6.56,12.25,59,63,1007.66,Chapel Hill Public Library,outside,35.932522,-79.035728,31060
978,2018/10/14 07:58:52+00,6.98,7.34,7.08,6.55,5.27,6.59,12.23,59,62,1007.88,Chapel Hill Public Library,outside,35.932522,-79.035728,34340
979,2018/10/14 08:04:12+00,7.66,7.45,7.15,6.62,5.29,6.59,12.23,59,61,1007.86,Chapel Hill Public Library,outside,35.932522,-79.035728,34660
980,2018/10/14 08:58:52+00,8.67,8.56,8.1,7.48,5.62,6.64,12.21,60,62,1008.38,Chapel Hill Public Library,outside,35.932522,-79.035728,37940
981,2018/10/14 09:04:12+00,8.69,8.59,8.17,7.56,5.65,6.64,12.21,60,61,1008.39,Chapel Hill Public Library,outside,35.932522,-79.035728,38260
982,2018/10/14 09:58:52+00,8.62,8.95,8.75,8.24,6,6.71,12.2,60,60,1008.8,Chapel Hill Public Library,outside,35.932522,-79.035728,41540
983,2018/10/14 10:04:12+00,9.74,8.94,8.77,8.28,6.03,6.71,12.2,60,60,1008.84,Chapel Hill Public Library,outside,35.932522,-79.035728,41860
984,2018/10/14 10:58:52+00,9,8.92,8.89,8.61,6.35,6.77,12.18,60,61,1009.29,Chapel Hill Public Library,outside,35.932522,-79.035728,45140
985,2018/10/14 11:04:13+00,8.67,8.74,8.83,8.59,6.37,6.78,12.18,60,61,1009.35,Chapel Hill Public Library,outside,35.932522,-79.035728,45460
986,2018/10/14 11:58:52+00,9.12,8.99,8.94,8.78,6.65,6.84,12.17,60,60,1009.46,Chapel Hill Public Library,outside,35.932522,-79.035728,48740
987,2018/10/14 12:04:19+00,8.95,8.98,8.94,8.79,6.67,6.85,12.17,61,60,1009.52,Chapel Hill Public Library,outside,35.932522,-79.035728,49060
988,2018/10/14 12:58:53+00,9.95,9.39,9.2,9.02,6.95,6.91,12.16,61,59,1010.13,Chapel Hill Public Library,outside,35.932522,-79.035728,52340
989,2018/10/14 13:04:13+00,8.93,9.34,9.2,9.03,6.97,6.92,12.15,60,59,1010.06,Chapel Hill Public Library,outside,35.932522,-79.035728,52660
990,2018/10/14 13:59:23+00,8,8.97,9.09,9.05,7.19,6.98,12.14,60,56,1007.02,Chapel Hill Public Library,outside,35.932522,-79.035728,55970
991,2018/10/14 14:04:03+00,8.56,8.91,9.06,9.03,7.2,6.98,12.14,65,56,1010.35,Chapel Hill Public Library,outside,35.932522,-79.035728,56250
992,2018/10/14 14:53:47+00,8,8.28,8.64,8.8,7.31,7.01,12.13,65,56,1011,Chapel Hill Public Library,outside,35.932522,-79.035728,59227
993,2018/10/14 15:03:56+00,9.5,8.34,8.64,8.79,7.32,7.02,12.13,65,57,1010.98,Chapel Hill Public Library,outside,35.932522,-79.035728,420
994,2018/10/14 15:59:15+00,11.87,15.01,12.56,11.03,7.88,7.17,12.13,65,62,1011.06,Chapel Hill Public Library,outside,35.932522,-79.035728,3140
995,2018/10/14 16:04:44+00,9.11,13.36,12.26,10.98,7.91,7.18,12.13,64,62,1011.06,Chapel Hill Public Library,outside,35.932522,-79.035728,3468
996,2018/10/14 16:53:02+00,7.41,15.09,14.78,13.05,8.57,7.36,12.14,65,63,1010.94,Chapel Hill Public Library,outside,35.932522,-79.035728,1150
997,2018/10/14 17:04:49+00,7.57,13.2,14.14,12.81,8.56,7.36,12.14,63,61,1009.83,Chapel Hill Public Library,outside,35.932522,-79.035728,271
998,2018/10/14 17:59:09+00,9.92,9.26,10.5,11.04,8.58,7.4,12.13,68,62,1009.98,Chapel Hill Public Library,outside,35.932522,-79.035728,3540
999,2018/10/14 18:05:06+00,9.25,9.32,10.4,10.96,8.59,7.4,12.13,67,62,1009.84,Chapel Hill Public Library,outside,35.932522,-79.035728,3895
1000,2018/10/14 18:58:52+00,10.13,9.98,10.36,10.85,8.63,7.42,12.13,69,59,1009.56,Chapel Hill Public Library,outside,35.932522,-79.035728,710
1001,2018/10/25 05:03:57+00,8.44,8.38,8.25,7.91,5.83,5.95,9.61,49,62,1011.35,Chapel Hill Public Library,outside,35.932522,-79.035728,500
1002,2018/10/25 05:59:56+00,9.14,8.72,8.41,8.15,6.11,6.02,9.6,50,60,1011.5,Chapel Hill Public Library,outside,35.932522,-79.035728,3860
1003,2018/10/25 06:03:56+00,9.26,8.83,8.48,8.2,6.13,6.03,9.6,51,60,1011.52,Chapel Hill Public Library,outside,35.932522,-79.035728,4100
1004,2018/10/25 06:59:56+00,8.34,8.24,8.32,8.25,6.37,6.09,9.59,50,60,1011.65,Chapel Hill Public Library,outside,35.932522,-79.035728,7460
1005,2018/11/06 17:04:31+00,14.68,13.63,12.95,12.94,14.53,10.96,9.19,80,63,1000.29,Chapel Hill Public Library,outside,35.932522,-79.035728,1150
1006,2018/11/02 13:05:02+00,11.77,11.81,11.57,11.14,9.38,10.97,9.3,74,68,996.8,Chapel Hill Public Library,outside,35.932522,-79.035728,57043
1007,2018/10/25 07:03:56+00,8.45,8.25,8.32,8.25,6.39,6.1,9.59,51,59,1011.72,Chapel Hill Public Library,outside,35.932522,-79.035728,7700
1008,2018/10/25 07:59:57+00,7.93,7.65,7.81,7.96,6.53,6.14,9.59,50,57,1011.06,Chapel Hill Public Library,outside,35.932522,-79.035728,11060
1009,2018/10/25 08:03:57+00,8.02,7.66,7.79,7.94,6.54,6.15,9.59,50,58,1011.08,Chapel Hill Public Library,outside,35.932522,-79.035728,11300
1010,2018/10/25 08:59:57+00,7.72,7.43,7.48,7.66,6.64,6.18,9.58,50,60,1010.9,Chapel Hill Public Library,outside,35.932522,-79.035728,14660
1011,2018/10/25 09:03:57+00,7.21,7.38,7.45,7.64,6.64,6.18,9.58,49,60,1010.96,Chapel Hill Public Library,outside,35.932522,-79.035728,14900
1012,2018/10/25 09:59:58+00,6.24,6.67,6.97,7.25,6.67,6.21,9.56,48,61,1011.2,Chapel Hill Public Library,outside,35.932522,-79.035728,18260
1013,2018/10/25 10:03:57+00,6.21,6.61,6.92,7.21,6.67,6.21,9.56,47,61,1011.3,Chapel Hill Public Library,outside,35.932522,-79.035728,18500
1014,2018/10/25 10:59:57+00,5.78,6.17,6.37,6.7,6.62,6.21,9.55,49,58,1011.33,Chapel Hill Public Library,outside,35.932522,-79.035728,21860
1015,2018/10/25 11:03:57+00,6.15,6.17,6.35,6.68,6.62,6.21,9.55,48,58,1011.39,Chapel Hill Public Library,outside,35.932522,-79.035728,22100
1016,2018/10/25 11:59:58+00,7.86,6.75,6.45,6.55,6.59,6.21,9.54,48,61,1011.65,Chapel Hill Public Library,outside,35.932522,-79.035728,25460
1017,2018/10/25 12:03:58+00,6.31,6.83,6.51,6.57,6.59,6.21,9.53,48,60,1011.65,Chapel Hill Public Library,outside,35.932522,-79.035728,25700
1018,2018/10/25 12:59:57+00,6.82,6.11,6.29,6.42,6.56,6.22,9.52,53,55,1012.11,Chapel Hill Public Library,outside,35.932522,-79.035728,29060
1019,2018/10/25 13:03:57+00,6.93,6.39,6.37,6.46,6.57,6.22,9.52,55,55,1012.07,Chapel Hill Public Library,outside,35.932522,-79.035728,29300
1020,2018/10/25 13:59:57+00,4.88,5.08,5.52,5.89,6.45,6.2,9.5,56,46,1012,Chapel Hill Public Library,outside,35.932522,-79.035728,32660
1021,2018/10/25 14:05:17+00,5.62,5.23,5.51,5.87,6.44,6.2,9.5,58,45,1012.01,Chapel Hill Public Library,outside,35.932522,-79.035728,32980
1022,2018/10/25 14:59:57+00,5.62,5.92,5.9,5.96,6.39,6.19,9.49,60,43,1011.76,Chapel Hill Public Library,outside,35.932522,-79.035728,36260
1023,2018/10/25 15:03:57+00,5.39,5.69,5.82,5.91,6.38,6.19,9.49,61,42,1011.77,Chapel Hill Public Library,outside,35.932522,-79.035728,36500
1024,2018/10/25 15:59:57+00,4.62,4.05,4.49,5,6.14,6.13,9.47,63,35,1011.03,Chapel Hill Public Library,outside,35.932522,-79.035728,39860
1025,2018/10/25 16:03:57+00,4.08,4.11,4.47,4.96,6.12,6.13,9.46,62,35,1011.02,Chapel Hill Public Library,outside,35.932522,-79.035728,40100
1026,2018/10/25 16:59:57+00,4.23,4.6,4.54,4.75,5.95,6.08,9.44,65,34,1010.02,Chapel Hill Public Library,outside,35.932522,-79.035728,43460
1027,2018/10/25 17:03:59+00,4.24,4.52,4.52,4.73,5.93,6.08,9.44,64,34,1009.98,Chapel Hill Public Library,outside,35.932522,-79.035728,43700
1028,2018/10/25 17:58:47+00,4.68,4.32,4.42,4.57,5.77,6.03,9.42,68,32,1009.6,Chapel Hill Public Library,outside,35.932522,-79.035728,46990
1029,2018/10/25 18:04:09+00,4.37,4.34,4.42,4.56,5.75,6.03,9.42,67,32,1009.57,Chapel Hill Public Library,outside,35.932522,-79.035728,47310
1030,2018/10/25 18:59:09+00,3.88,3.74,3.99,4.22,5.56,5.97,9.4,67,33,1008.97,Chapel Hill Public Library,outside,35.932522,-79.035728,2660
1031,2018/10/25 19:04:29+00,3.83,3.74,3.95,4.19,5.54,5.96,9.4,67,32,1008.8,Chapel Hill Public Library,outside,35.932522,-79.035728,2980
1032,2018/10/25 19:59:19+00,5.59,4.67,4.23,4.21,5.4,5.91,9.37,66,34,1008.13,Chapel Hill Public Library,outside,35.932522,-79.035728,6270
1033,2018/10/25 20:04:38+00,4.51,4.62,4.27,4.23,5.39,5.91,9.37,66,35,1007.91,Chapel Hill Public Library,outside,35.932522,-79.035728,6590
1034,2018/10/25 20:59:58+00,4.17,4.4,4.41,4.35,5.3,5.87,9.35,65,37,1007.56,Chapel Hill Public Library,outside,35.932522,-79.035728,9910
1035,2018/10/25 21:05:22+00,4.21,4.33,4.39,4.34,5.28,5.87,9.35,65,38,1007.51,Chapel Hill Public Library,outside,35.932522,-79.035728,10230
1036,2018/10/25 21:58:49+00,5.06,4.73,4.63,4.52,5.22,5.84,9.33,62,46,1006.43,Chapel Hill Public Library,outside,35.932522,-79.035728,13440
1037,2018/10/25 22:04:18+00,4.75,4.63,4.61,4.52,5.21,5.83,9.33,61,45,1006.44,Chapel Hill Public Library,outside,35.932522,-79.035728,13770
1038,2018/10/25 22:59:25+00,5.43,5.89,5.41,5.05,5.25,5.82,9.32,55,57,1006.6,Chapel Hill Public Library,outside,35.932522,-79.035728,17070
1039,2018/10/25 23:04:38+00,5.78,5.84,5.46,5.1,5.26,5.82,9.32,55,57,1006.75,Chapel Hill Public Library,outside,35.932522,-79.035728,17390
1040,2018/10/25 23:59:39+00,6.34,6.22,5.91,5.56,5.34,5.83,9.3,55,58,1007.1,Chapel Hill Public Library,outside,35.932522,-79.035728,20690
1041,2018/10/31 11:05:02+00,7.93,8.61,8.56,8.64,8.35,7.04,8.25,53,59,1009.5,Chapel Hill Public Library,outside,35.932522,-79.035728,15620
1042,2018/10/26 00:04:58+00,6.21,6.22,5.95,5.6,5.34,5.83,9.3,56,58,1007.14,Chapel Hill Public Library,outside,35.932522,-79.035728,21010
1043,2018/10/26 00:59:38+00,10.07,9.54,8.47,7.4,5.75,5.92,9.3,55,59,1007.28,Chapel Hill Public Library,outside,35.932522,-79.035728,24290
1044,2018/10/26 01:04:58+00,10.39,9.81,8.7,7.59,5.8,5.93,9.3,55,59,1007.37,Chapel Hill Public Library,outside,35.932522,-79.035728,24610
1045,2018/10/26 01:59:38+00,10.59,11.37,10.63,9.39,6.38,6.08,9.31,56,58,1006.87,Chapel Hill Public Library,outside,35.932522,-79.035728,27890
1046,2018/10/26 02:04:59+00,11.4,11.29,10.69,9.5,6.43,6.09,9.31,56,57,1006.82,Chapel Hill Public Library,outside,35.932522,-79.035728,28210
1047,2018/10/26 02:59:38+00,14.02,13.99,13,11.56,7.19,6.3,9.33,57,57,1007.08,Chapel Hill Public Library,outside,35.932522,-79.035728,31490
1048,2018/10/26 03:04:58+00,16.31,14.26,13.21,11.76,7.28,6.32,9.33,56,57,1006.94,Chapel Hill Public Library,outside,35.932522,-79.035728,31810
1049,2018/10/26 03:59:38+00,13.9,16.95,17.4,15.4,8.56,6.69,9.37,56,59,1006.85,Chapel Hill Public Library,outside,35.932522,-79.035728,35090
1050,2018/10/26 04:04:58+00,17,16.51,17.17,15.41,8.64,6.71,9.37,56,60,1006.71,Chapel Hill Public Library,outside,35.932522,-79.035728,35410
1051,2018/10/26 04:59:38+00,14.36,14.14,14.99,14.86,9.25,6.92,9.39,55,58,1006.12,Chapel Hill Public Library,outside,35.932522,-79.035728,38690
1052,2018/10/26 05:04:58+00,13.7,14.05,14.86,14.8,9.3,6.94,9.39,56,58,1006.11,Chapel Hill Public Library,outside,35.932522,-79.035728,39010
1053,2018/10/26 05:59:39+00,13.63,14.59,14.82,14.83,9.9,7.17,9.41,55,61,1005.94,Chapel Hill Public Library,outside,35.932522,-79.035728,42290
1054,2018/10/26 06:04:58+00,13.73,14.6,14.8,14.81,9.96,7.19,9.42,55,60,1005.82,Chapel Hill Public Library,outside,35.932522,-79.035728,42610
1055,2018/10/26 06:59:38+00,14.12,13.69,13.98,14.28,10.37,7.37,9.43,56,60,1005.38,Chapel Hill Public Library,outside,35.932522,-79.035728,45890
1056,2018/10/26 07:04:58+00,14,13.79,13.98,14.26,10.41,7.39,9.44,56,60,1005.32,Chapel Hill Public Library,outside,35.932522,-79.035728,46210
1057,2018/10/26 07:59:39+00,13.17,13.57,13.65,13.9,10.75,7.56,9.45,57,59,1005.5,Chapel Hill Public Library,outside,35.932522,-79.035728,49490
1058,2018/10/26 08:04:59+00,12.5,13.52,13.62,13.87,10.78,7.58,9.45,56,59,1005.61,Chapel Hill Public Library,outside,35.932522,-79.035728,49810
1059,2018/10/26 08:59:38+00,12.84,13.17,13.27,13.51,11.03,7.74,9.47,57,60,1004.25,Chapel Hill Public Library,outside,35.932522,-79.035728,53090
1060,2018/10/26 09:04:58+00,13.17,13.24,13.28,13.5,11.06,7.75,9.47,55,60,1003.94,Chapel Hill Public Library,outside,35.932522,-79.035728,53410
1061,2018/10/26 09:59:38+00,12.56,12.79,13,13.23,11.26,7.9,9.48,57,59,1003.69,Chapel Hill Public Library,outside,35.932522,-79.035728,56690
1062,2018/10/26 10:04:59+00,13.27,12.96,13.04,13.23,11.29,7.91,9.49,57,59,1003.55,Chapel Hill Public Library,outside,35.932522,-79.035728,57010
1063,2018/10/26 10:59:38+00,13.9,13.87,13.52,13.42,11.53,8.07,9.5,56,61,1004.31,Chapel Hill Public Library,outside,35.932522,-79.035728,60290
1064,2018/10/26 11:04:58+00,13.07,13.93,13.6,13.46,11.56,8.09,9.5,56,61,1004.46,Chapel Hill Public Library,outside,35.932522,-79.035728,60610
1065,2018/10/26 11:59:39+00,17.5,16.3,15.16,14.48,11.97,8.29,9.53,55,62,1004.09,Chapel Hill Public Library,outside,35.932522,-79.035728,63890
1066,2018/10/26 12:04:59+00,17.5,16.46,15.37,14.63,12.02,8.31,9.53,55,63,1003.85,Chapel Hill Public Library,outside,35.932522,-79.035728,64210
1067,2018/10/26 12:59:59+00,16.83,17.9,17.22,16.18,12.61,8.57,9.56,55,63,1004.02,Chapel Hill Public Library,outside,35.932522,-79.035728,67510
1068,2018/10/26 13:03:58+00,17.88,17.9,17.29,16.26,12.65,8.59,9.57,55,64,1003.93,Chapel Hill Public Library,outside,35.932522,-79.035728,67750
1069,2018/10/26 13:59:06+00,19.46,19.17,18.48,17.48,13.28,8.86,9.6,55,65,1005.17,Chapel Hill Public Library,outside,35.932522,-79.035728,500
1070,2018/10/26 14:04:26+00,18.8,18.93,18.48,17.55,13.33,8.88,9.6,56,64,1005.12,Chapel Hill Public Library,outside,35.932522,-79.035728,820
1071,2018/10/26 14:59:07+00,17.05,17.66,17.99,17.72,13.83,9.14,9.64,53,68,1003.27,Chapel Hill Public Library,outside,35.932522,-79.035728,4100
1072,2018/10/26 15:04:26+00,17.21,17.39,17.85,17.67,13.87,9.16,9.64,54,67,1002.86,Chapel Hill Public Library,outside,35.932522,-79.035728,4420
1073,2018/10/26 15:59:36+00,17.32,15.23,16.21,16.75,14.09,9.35,9.67,51,70,1002.04,Chapel Hill Public Library,outside,35.932522,-79.035728,7730
1074,2018/10/26 16:04:56+00,13.49,15.08,16.04,16.63,14.1,9.37,9.67,52,70,1001.98,Chapel Hill Public Library,outside,35.932522,-79.035728,8050
1075,2018/10/26 16:59:37+00,10.54,11.04,12.83,14.36,13.91,9.45,9.68,52,69,1000.43,Chapel Hill Public Library,outside,35.932522,-79.035728,11330
1076,2018/10/26 17:04:59+00,10.24,10.9,12.55,14.12,13.87,9.45,9.68,53,69,1000.08,Chapel Hill Public Library,outside,35.932522,-79.035728,11650
1077,2018/10/26 17:58:53+00,8.44,8.5,9.7,11.51,13.34,9.44,9.68,52,69,998.76,Chapel Hill Public Library,outside,35.932522,-79.035728,2500
1078,2018/10/26 18:04:13+00,7.88,8.38,9.5,11.29,13.29,9.43,9.68,52,70,998.45,Chapel Hill Public Library,outside,35.932522,-79.035728,2820
1079,2018/10/26 18:59:23+00,3.52,4.2,6.25,8.46,12.51,9.33,9.66,52,71,997.48,Chapel Hill Public Library,outside,35.932522,-79.035728,983
1080,2018/10/26 19:04:42+00,2.97,3.93,5.9,8.13,12.41,9.32,9.66,52,70,997.53,Chapel Hill Public Library,outside,35.932522,-79.035728,1300
1081,2018/10/26 19:58:59+00,3,2.68,3.55,5.53,11.41,9.14,9.63,51,71,995.53,Chapel Hill Public Library,outside,35.932522,-79.035728,4560
1082,2018/10/26 20:04:20+00,3.68,2.84,3.49,5.38,11.32,9.13,9.63,51,73,994.96,Chapel Hill Public Library,outside,35.932522,-79.035728,4880
1083,2018/10/26 20:59:39+00,1.29,2.3,2.8,4.08,10.47,8.96,9.6,53,74,994.18,Chapel Hill Public Library,outside,35.932522,-79.035728,8200
1084,2018/10/26 21:05:03+00,1.33,2.15,2.7,3.96,10.39,8.94,9.6,54,74,993.98,Chapel Hill Public Library,outside,35.932522,-79.035728,8460
1085,2018/10/26 21:58:59+00,1,1.48,1.91,2.85,9.48,8.75,9.57,56,73,993.62,Chapel Hill Public Library,outside,35.932522,-79.035728,11760
1086,2018/10/26 22:04:19+00,1.88,1.49,1.86,2.76,9.39,8.73,9.57,57,72,993.39,Chapel Hill Public Library,outside,35.932522,-79.035728,12080
1087,2018/10/26 22:59:19+00,1.4,1.3,1.57,2.15,8.55,8.53,9.53,57,71,992.81,Chapel Hill Public Library,outside,35.932522,-79.035728,15380
1088,2018/10/26 23:04:39+00,1.07,1.26,1.52,2.09,8.47,8.51,9.53,57,71,992.91,Chapel Hill Public Library,outside,35.932522,-79.035728,15700
1089,2018/10/26 23:59:30+00,0.1,0.21,0.63,1.24,7.6,8.28,9.49,57,70,992.51,Chapel Hill Public Library,outside,35.932522,-79.035728,18990
1090,2018/10/27 00:04:49+00,0.15,0.21,0.57,1.17,7.52,8.26,9.49,56,71,992.6,Chapel Hill Public Library,outside,35.932522,-79.035728,19310
1091,2018/10/27 00:59:29+00,0.05,0.09,0.24,0.66,6.73,8.03,9.45,56,69,991.99,Chapel Hill Public Library,outside,35.932522,-79.035728,22590
1092,2018/10/27 01:04:49+00,0.05,0.07,0.21,0.62,6.65,8.01,9.45,55,69,992.03,Chapel Hill Public Library,outside,35.932522,-79.035728,22910
1093,2018/10/27 01:59:29+00,0.28,0.16,0.13,0.36,5.94,7.78,9.41,55,69,991.63,Chapel Hill Public Library,outside,35.932522,-79.035728,26190
1094,2018/10/27 02:04:49+00,0.28,0.2,0.15,0.35,5.88,7.76,9.41,56,69,991.44,Chapel Hill Public Library,outside,35.932522,-79.035728,26510
1095,2018/10/27 02:59:29+00,0.28,0.28,0.25,0.32,5.28,7.55,9.37,56,68,990.95,Chapel Hill Public Library,outside,35.932522,-79.035728,29790
1096,2018/10/27 03:04:49+00,0.28,0.28,0.25,0.31,5.22,7.53,9.37,56,68,991.07,Chapel Hill Public Library,outside,35.932522,-79.035728,30110
1097,2018/10/27 03:59:29+00,0.14,0.14,0.16,0.22,4.67,7.33,9.33,57,67,990.57,Chapel Hill Public Library,outside,35.932522,-79.035728,33390
1098,2018/10/27 04:04:50+00,0.18,0.15,0.17,0.22,4.62,7.31,9.33,57,67,990.49,Chapel Hill Public Library,outside,35.932522,-79.035728,33710
1099,2018/10/27 04:59:30+00,0.67,0.3,0.24,0.24,4.17,7.12,9.29,57,68,990.37,Chapel Hill Public Library,outside,35.932522,-79.035728,36990
1100,2018/10/27 05:04:49+00,0.13,0.28,0.24,0.24,4.13,7.1,9.29,57,67,990.29,Chapel Hill Public Library,outside,35.932522,-79.035728,37310
1101,2018/10/27 05:59:33+00,0.15,0.52,0.46,0.38,3.75,6.92,9.25,58,66,989.8,Chapel Hill Public Library,outside,35.932522,-79.035728,40590
1102,2018/10/27 06:04:50+00,0.28,0.41,0.43,0.37,3.71,6.9,9.25,57,65,989.88,Chapel Hill Public Library,outside,35.932522,-79.035728,40910
1103,2018/10/27 06:59:02+00,0,0.05,0.15,0.22,3.32,6.71,9.21,57,67,990.23,Chapel Hill Public Library,outside,35.932522,-79.035728,180
1104,2018/10/29 09:04:43+00,8.9,11.39,12.43,12.52,10.34,7.52,8.72,57,63,1000.7,Chapel Hill Public Library,outside,35.932522,-79.035728,7550
1105,2018/11/06 18:00:04+00,3.62,11.5,12.68,12.87,14.4,11.01,9.2,75,65,1000.13,Chapel Hill Public Library,outside,35.932522,-79.035728,4500
1106,2018/11/06 18:04:04+00,2,9.02,11.68,12.36,14.3,10.99,9.2,74,67,1000.06,Chapel Hill Public Library,outside,35.932522,-79.035728,4740
1107,2018/11/02 13:59:57+00,9.63,10.22,10.83,10.93,9.54,10.96,9.3,75,65,996.41,Chapel Hill Public Library,outside,35.932522,-79.035728,60340
1108,2018/11/06 18:59:39+00,0.62,1.03,4.87,7.92,13.26,10.79,9.18,74,67,1000.3,Chapel Hill Public Library,outside,35.932522,-79.035728,2280
1109,2018/11/06 19:04:59+00,0.92,0.92,4.34,7.45,13.12,10.76,9.17,74,67,1000.27,Chapel Hill Public Library,outside,35.932522,-79.035728,2600
